Idp,Vel:0,Vel:1,Vel:2,Rhop,Type,Mk,Points:0,Points:1,Points:2
6974,0,0,0,1000.5,3,1,-0.155,0,0.08
6975,0,0,0,1000.4,3,1,-0.155,0,0.0825
6976,0,0,0,1000.3,3,1,-0.155,0,0.085
6977,0,0,0,1000.3,3,1,-0.155,0,0.0875
6978,0,0,0,1000.2,3,1,-0.155,0,0.09
6979,0,0,0,1000.1,3,1,-0.155,0,0.0925
6980,0,0,0,1000.1,3,1,-0.155,0,0.095
6981,0,0,0,1000,3,1,-0.155,0,0.0975
6982,0,0,0,1002.5,3,1,-0.1525,0,0.0025
6983,0,0,0,1002.4,3,1,-0.1525,0,0.005
6984,0,0,0,1002.4,3,1,-0.1525,0,0.0075
6985,0,0,0,1002.3,3,1,-0.1525,0,0.01
6986,0,0,0,1002.2,3,1,-0.1525,0,0.0125
6987,0,0,0,1002.2,3,1,-0.1525,0,0.015
6988,0,0,0,1002.1,3,1,-0.1525,0,0.0175
6989,0,0,0,1002,3,1,-0.1525,0,0.02
6990,0,0,0,1002,3,1,-0.1525,0,0.0225
6991,0,0,0,1001.9,3,1,-0.1525,0,0.025
6992,0,0,0,1001.8,3,1,-0.1525,0,0.0275
6993,0,0,0,1001.8,3,1,-0.1525,0,0.03
6994,0,0,0,1001.7,3,1,-0.1525,0,0.0325
6995,0,0,0,1001.6,3,1,-0.1525,0,0.035
6996,0,0,0,1001.6,3,1,-0.1525,0,0.0375
6997,0,0,0,1001.5,3,1,-0.1525,0,0.04
6998,0,0,0,1001.4,3,1,-0.1525,0,0.0425
6999,0,0,0,1001.4,3,1,-0.1525,0,0.045
7000,0,0,0,1001.3,3,1,-0.1525,0,0.0475
7001,0,0,0,1001.2,3,1,-0.1525,0,0.05
7002,0,0,0,1001.2,3,1,-0.1525,0,0.0525
7003,0,0,0,1001.1,3,1,-0.1525,0,0.055
7004,0,0,0,1001,3,1,-0.1525,0,0.0575
7005,0,0,0,1001,3,1,-0.1525,0,0.06
7006,0,0,0,1000.9,3,1,-0.1525,0,0.0625
7007,0,0,0,1000.9,3,1,-0.1525,0,0.065
7008,0,0,0,1000.8,3,1,-0.1525,0,0.0675
7009,0,0,0,1000.7,3,1,-0.1525,0,0.07
7010,0,0,0,1000.7,3,1,-0.1525,0,0.0725
7011,0,0,0,1000.6,3,1,-0.1525,0,0.075
7012,0,0,0,1000.5,3,1,-0.1525,0,0.0775
7013,0,0,0,1000.5,3,1,-0.1525,0,0.08
7014,0,0,0,1000.4,3,1,-0.1525,0,0.0825
7015,0,0,0,1000.3,3,1,-0.1525,0,0.085
7016,0,0,0,1000.3,3,1,-0.1525,0,0.0875
7017,0,0,0,1000.2,3,1,-0.1525,0,0.09
7018,0,0,0,1000.1,3,1,-0.1525,0,0.0925
7019,0,0,0,1000.1,3,1,-0.1525,0,0.095
7020,0,0,0,1000,3,1,-0.1525,0,0.0975
7021,0,0,0,1002.5,3,1,-0.15,0,0.0025
7022,0,0,0,1002.4,3,1,-0.15,0,0.005
7023,0,0,0,1002.4,3,1,-0.15,0,0.0075
7024,0,0,0,1002.3,3,1,-0.15,0,0.01
7025,0,0,0,1002.2,3,1,-0.15,0,0.0125
7026,0,0,0,1002.2,3,1,-0.15,0,0.015
7027,0,0,0,1002.1,3,1,-0.15,0,0.0175
7028,0,0,0,1002,3,1,-0.15,0,0.02
7029,0,0,0,1002,3,1,-0.15,0,0.0225
7030,0,0,0,1001.9,3,1,-0.15,0,0.025
7031,0,0,0,1001.8,3,1,-0.15,0,0.0275
7032,0,0,0,1001.8,3,1,-0.15,0,0.03
7033,0,0,0,1001.7,3,1,-0.15,0,0.0325
7034,0,0,0,1001.6,3,1,-0.15,0,0.035
7035,0,0,0,1001.6,3,1,-0.15,0,0.0375
7036,0,0,0,1001.5,3,1,-0.15,0,0.04
7037,0,0,0,1001.4,3,1,-0.15,0,0.0425
7038,0,0,0,1001.4,3,1,-0.15,0,0.045
7039,0,0,0,1001.3,3,1,-0.15,0,0.0475
7040,0,0,0,1001.2,3,1,-0.15,0,0.05
7041,0,0,0,1001.2,3,1,-0.15,0,0.0525
7042,0,0,0,1001.1,3,1,-0.15,0,0.055
7043,0,0,0,1001,3,1,-0.15,0,0.0575
7044,0,0,0,1001,3,1,-0.15,0,0.06
7045,0,0,0,1000.9,3,1,-0.15,0,0.0625
7046,0,0,0,1000.9,3,1,-0.15,0,0.065
7047,0,0,0,1000.8,3,1,-0.15,0,0.0675
7048,0,0,0,1000.7,3,1,-0.15,0,0.07
7049,0,0,0,1000.7,3,1,-0.15,0,0.0725
7050,0,0,0,1000.6,3,1,-0.15,0,0.075
7051,0,0,0,1000.5,3,1,-0.15,0,0.0775
7052,0,0,0,1000.5,3,1,-0.15,0,0.08
7053,0,0,0,1000.4,3,1,-0.15,0,0.0825
7054,0,0,0,1000.3,3,1,-0.15,0,0.085
7055,0,0,0,1000.3,3,1,-0.15,0,0.0875
7056,0,0,0,1000.2,3,1,-0.15,0,0.09
7057,0,0,0,1000.1,3,1,-0.15,0,0.0925
7058,0,0,0,1000.1,3,1,-0.15,0,0.095
7059,0,0,0,1000,3,1,-0.15,0,0.0975
7060,0,0,0,1002.5,3,1,-0.1475,0,0.0025
7061,0,0,0,1002.4,3,1,-0.1475,0,0.005
7062,0,0,0,1002.4,3,1,-0.1475,0,0.0075
7063,0,0,0,1002.3,3,1,-0.1475,0,0.01
7064,0,0,0,1002.2,3,1,-0.1475,0,0.0125
7065,0,0,0,1002.2,3,1,-0.1475,0,0.015
7066,0,0,0,1002.1,3,1,-0.1475,0,0.0175
7067,0,0,0,1002,3,1,-0.1475,0,0.02
7068,0,0,0,1002,3,1,-0.1475,0,0.0225
7069,0,0,0,1001.9,3,1,-0.1475,0,0.025
7070,0,0,0,1001.8,3,1,-0.1475,0,0.0275
7071,0,0,0,1001.8,3,1,-0.1475,0,0.03
7072,0,0,0,1001.7,3,1,-0.1475,0,0.0325
7073,0,0,0,1001.6,3,1,-0.1475,0,0.035
7074,0,0,0,1001.6,3,1,-0.1475,0,0.0375
7075,0,0,0,1001.5,3,1,-0.1475,0,0.04
7076,0,0,0,1001.4,3,1,-0.1475,0,0.0425
7077,0,0,0,1001.4,3,1,-0.1475,0,0.045
7078,0,0,0,1001.3,3,1,-0.1475,0,0.0475
7079,0,0,0,1001.2,3,1,-0.1475,0,0.05
7080,0,0,0,1001.2,3,1,-0.1475,0,0.0525
7081,0,0,0,1001.1,3,1,-0.1475,0,0.055
7082,0,0,0,1001,3,1,-0.1475,0,0.0575
7083,0,0,0,1001,3,1,-0.1475,0,0.06
7084,0,0,0,1000.9,3,1,-0.1475,0,0.0625
7085,0,0,0,1000.9,3,1,-0.1475,0,0.065
7086,0,0,0,1000.8,3,1,-0.1475,0,0.0675
7087,0,0,0,1000.7,3,1,-0.1475,0,0.07
7088,0,0,0,1000.7,3,1,-0.1475,0,0.0725
7089,0,0,0,1000.6,3,1,-0.1475,0,0.075
7090,0,0,0,1000.5,3,1,-0.1475,0,0.0775
7091,0,0,0,1000.5,3,1,-0.1475,0,0.08
7092,0,0,0,1000.4,3,1,-0.1475,0,0.0825
7093,0,0,0,1000.3,3,1,-0.1475,0,0.085
7094,0,0,0,1000.3,3,1,-0.1475,0,0.0875
7095,0,0,0,1000.2,3,1,-0.1475,0,0.09
7096,0,0,0,1000.1,3,1,-0.1475,0,0.0925
7097,0,0,0,1000.1,3,1,-0.1475,0,0.095
7098,0,0,0,1000,3,1,-0.1475,0,0.0975
7099,0,0,0,1002.5,3,1,-0.145,0,0.0025
7100,0,0,0,1002.4,3,1,-0.145,0,0.005
7101,0,0,0,1002.4,3,1,-0.145,0,0.0075
7102,0,0,0,1002.3,3,1,-0.145,0,0.01
7103,0,0,0,1002.2,3,1,-0.145,0,0.0125
7104,0,0,0,1002.2,3,1,-0.145,0,0.015
7105,0,0,0,1002.1,3,1,-0.145,0,0.0175
7106,0,0,0,1002,3,1,-0.145,0,0.02
7107,0,0,0,1002,3,1,-0.145,0,0.0225
7108,0,0,0,1001.9,3,1,-0.145,0,0.025
7109,0,0,0,1001.8,3,1,-0.145,0,0.0275
7110,0,0,0,1001.8,3,1,-0.145,0,0.03
7111,0,0,0,1001.7,3,1,-0.145,0,0.0325
7112,0,0,0,1001.6,3,1,-0.145,0,0.035
7113,0,0,0,1001.6,3,1,-0.145,0,0.0375
7114,0,0,0,1001.5,3,1,-0.145,0,0.04
7115,0,0,0,1001.4,3,1,-0.145,0,0.0425
7116,0,0,0,1001.4,3,1,-0.145,0,0.045
7117,0,0,0,1001.3,3,1,-0.145,0,0.0475
7118,0,0,0,1001.2,3,1,-0.145,0,0.05
7119,0,0,0,1001.2,3,1,-0.145,0,0.0525
7120,0,0,0,1001.1,3,1,-0.145,0,0.055
7121,0,0,0,1001,3,1,-0.145,0,0.0575
7122,0,0,0,1001,3,1,-0.145,0,0.06
7123,0,0,0,1000.9,3,1,-0.145,0,0.0625
7124,0,0,0,1000.9,3,1,-0.145,0,0.065
7125,0,0,0,1000.8,3,1,-0.145,0,0.0675
7126,0,0,0,1000.7,3,1,-0.145,0,0.07
7127,0,0,0,1000.7,3,1,-0.145,0,0.0725
7128,0,0,0,1000.6,3,1,-0.145,0,0.075
7129,0,0,0,1000.5,3,1,-0.145,0,0.0775
7130,0,0,0,1000.5,3,1,-0.145,0,0.08
7131,0,0,0,1000.4,3,1,-0.145,0,0.0825
7132,0,0,0,1000.3,3,1,-0.145,0,0.085
7133,0,0,0,1000.3,3,1,-0.145,0,0.0875
7134,0,0,0,1000.2,3,1,-0.145,0,0.09
7135,0,0,0,1000.1,3,1,-0.145,0,0.0925
7136,0,0,0,1000.1,3,1,-0.145,0,0.095
7137,0,0,0,1000,3,1,-0.145,0,0.0975
7138,0,0,0,1002.5,3,1,-0.1425,0,0.0025
7139,0,0,0,1002.4,3,1,-0.1425,0,0.005
7140,0,0,0,1002.4,3,1,-0.1425,0,0.0075
7141,0,0,0,1002.3,3,1,-0.1425,0,0.01
7142,0,0,0,1002.2,3,1,-0.1425,0,0.0125
7143,0,0,0,1002.2,3,1,-0.1425,0,0.015
7144,0,0,0,1002.1,3,1,-0.1425,0,0.0175
7145,0,0,0,1002,3,1,-0.1425,0,0.02
7146,0,0,0,1002,3,1,-0.1425,0,0.0225
7147,0,0,0,1001.9,3,1,-0.1425,0,0.025
7148,0,0,0,1001.8,3,1,-0.1425,0,0.0275
7149,0,0,0,1001.8,3,1,-0.1425,0,0.03
7150,0,0,0,1001.7,3,1,-0.1425,0,0.0325
7151,0,0,0,1001.6,3,1,-0.1425,0,0.035
7152,0,0,0,1001.6,3,1,-0.1425,0,0.0375
7153,0,0,0,1001.5,3,1,-0.1425,0,0.04
7154,0,0,0,1001.4,3,1,-0.1425,0,0.0425
7155,0,0,0,1001.4,3,1,-0.1425,0,0.045
7156,0,0,0,1001.3,3,1,-0.1425,0,0.0475
7157,0,0,0,1001.2,3,1,-0.1425,0,0.05
7158,0,0,0,1001.2,3,1,-0.1425,0,0.0525
7159,0,0,0,1001.1,3,1,-0.1425,0,0.055
7160,0,0,0,1001,3,1,-0.1425,0,0.0575
7161,0,0,0,1001,3,1,-0.1425,0,0.06
7162,0,0,0,1000.9,3,1,-0.1425,0,0.0625
7163,0,0,0,1000.9,3,1,-0.1425,0,0.065
7164,0,0,0,1000.8,3,1,-0.1425,0,0.0675
7165,0,0,0,1000.7,3,1,-0.1425,0,0.07
7166,0,0,0,1000.7,3,1,-0.1425,0,0.0725
7167,0,0,0,1000.6,3,1,-0.1425,0,0.075
7168,0,0,0,1000.5,3,1,-0.1425,0,0.0775
7169,0,0,0,1000.5,3,1,-0.1425,0,0.08
7170,0,0,0,1000.4,3,1,-0.1425,0,0.0825
7171,0,0,0,1000.3,3,1,-0.1425,0,0.085
7172,0,0,0,1000.3,3,1,-0.1425,0,0.0875
7173,0,0,0,1000.2,3,1,-0.1425,0,0.09
7174,0,0,0,1000.1,3,1,-0.1425,0,0.0925
7175,0,0,0,1000.1,3,1,-0.1425,0,0.095
7176,0,0,0,1000,3,1,-0.1425,0,0.0975
7177,0,0,0,1002.5,3,1,-0.14,0,0.0025
7178,0,0,0,1002.4,3,1,-0.14,0,0.005
7179,0,0,0,1002.4,3,1,-0.14,0,0.0075
7180,0,0,0,1002.3,3,1,-0.14,0,0.01
7181,0,0,0,1002.2,3,1,-0.14,0,0.0125
7182,0,0,0,1002.2,3,1,-0.14,0,0.015
7183,0,0,0,1002.1,3,1,-0.14,0,0.0175
7184,0,0,0,1002,3,1,-0.14,0,0.02
7185,0,0,0,1002,3,1,-0.14,0,0.0225
7186,0,0,0,1001.9,3,1,-0.14,0,0.025
7187,0,0,0,1001.8,3,1,-0.14,0,0.0275
7188,0,0,0,1001.8,3,1,-0.14,0,0.03
7189,0,0,0,1001.7,3,1,-0.14,0,0.0325
7190,0,0,0,1001.6,3,1,-0.14,0,0.035
7191,0,0,0,1001.6,3,1,-0.14,0,0.0375
7192,0,0,0,1001.5,3,1,-0.14,0,0.04
7193,0,0,0,1001.4,3,1,-0.14,0,0.0425
7194,0,0,0,1001.4,3,1,-0.14,0,0.045
7195,0,0,0,1001.3,3,1,-0.14,0,0.0475
7196,0,0,0,1001.2,3,1,-0.14,0,0.05
7197,0,0,0,1001.2,3,1,-0.14,0,0.0525
7198,0,0,0,1001.1,3,1,-0.14,0,0.055
7199,0,0,0,1001,3,1,-0.14,0,0.0575
7200,0,0,0,1001,3,1,-0.14,0,0.06
7201,0,0,0,1000.9,3,1,-0.14,0,0.0625
7202,0,0,0,1000.9,3,1,-0.14,0,0.065
7203,0,0,0,1000.8,3,1,-0.14,0,0.0675
7204,0,0,0,1000.7,3,1,-0.14,0,0.07
7205,0,0,0,1000.7,3,1,-0.14,0,0.0725
7206,0,0,0,1000.6,3,1,-0.14,0,0.075
7207,0,0,0,1000.5,3,1,-0.14,0,0.0775
7208,0,0,0,1000.5,3,1,-0.14,0,0.08
7209,0,0,0,1000.4,3,1,-0.14,0,0.0825
7210,0,0,0,1000.3,3,1,-0.14,0,0.085
7211,0,0,0,1000.3,3,1,-0.14,0,0.0875
7212,0,0,0,1000.2,3,1,-0.14,0,0.09
7213,0,0,0,1000.1,3,1,-0.14,0,0.0925
7214,0,0,0,1000.1,3,1,-0.14,0,0.095
7215,0,0,0,1000,3,1,-0.14,0,0.0975
7216,0,0,0,1002.5,3,1,-0.1375,0,0.0025
7217,0,0,0,1002.4,3,1,-0.1375,0,0.005
7218,0,0,0,1002.4,3,1,-0.1375,0,0.0075
7219,0,0,0,1002.3,3,1,-0.1375,0,0.01
7220,0,0,0,1002.2,3,1,-0.1375,0,0.0125
7221,0,0,0,1002.2,3,1,-0.1375,0,0.015
7222,0,0,0,1002.1,3,1,-0.1375,0,0.0175
7223,0,0,0,1002,3,1,-0.1375,0,0.02
7224,0,0,0,1002,3,1,-0.1375,0,0.0225
7225,0,0,0,1001.9,3,1,-0.1375,0,0.025
7226,0,0,0,1001.8,3,1,-0.1375,0,0.0275
7227,0,0,0,1001.8,3,1,-0.1375,0,0.03
7228,0,0,0,1001.7,3,1,-0.1375,0,0.0325
7229,0,0,0,1001.6,3,1,-0.1375,0,0.035
7230,0,0,0,1001.6,3,1,-0.1375,0,0.0375
7231,0,0,0,1001.5,3,1,-0.1375,0,0.04
7232,0,0,0,1001.4,3,1,-0.1375,0,0.0425
7233,0,0,0,1001.4,3,1,-0.1375,0,0.045
7234,0,0,0,1001.3,3,1,-0.1375,0,0.0475
7235,0,0,0,1001.2,3,1,-0.1375,0,0.05
7236,0,0,0,1001.2,3,1,-0.1375,0,0.0525
7237,0,0,0,1001.1,3,1,-0.1375,0,0.055
7238,0,0,0,1001,3,1,-0.1375,0,0.0575
7239,0,0,0,1001,3,1,-0.1375,0,0.06
7240,0,0,0,1000.9,3,1,-0.1375,0,0.0625
7241,0,0,0,1000.9,3,1,-0.1375,0,0.065
7242,0,0,0,1000.8,3,1,-0.1375,0,0.0675
7243,0,0,0,1000.7,3,1,-0.1375,0,0.07
7244,0,0,0,1000.7,3,1,-0.1375,0,0.0725
7245,0,0,0,1000.6,3,1,-0.1375,0,0.075
7246,0,0,0,1000.5,3,1,-0.1375,0,0.0775
7247,0,0,0,1000.5,3,1,-0.1375,0,0.08
7248,0,0,0,1000.4,3,1,-0.1375,0,0.0825
7249,0,0,0,1000.3,3,1,-0.1375,0,0.085
7250,0,0,0,1000.3,3,1,-0.1375,0,0.0875
7251,0,0,0,1000.2,3,1,-0.1375,0,0.09
7252,0,0,0,1000.1,3,1,-0.1375,0,0.0925
7253,0,0,0,1000.1,3,1,-0.1375,0,0.095
7254,0,0,0,1000,3,1,-0.1375,0,0.0975
7255,0,0,0,1002.5,3,1,-0.135,0,0.0025
7256,0,0,0,1002.4,3,1,-0.135,0,0.005
7257,0,0,0,1002.4,3,1,-0.135,0,0.0075
7258,0,0,0,1002.3,3,1,-0.135,0,0.01
7259,0,0,0,1002.2,3,1,-0.135,0,0.0125
7260,0,0,0,1002.2,3,1,-0.135,0,0.015
7261,0,0,0,1002.1,3,1,-0.135,0,0.0175
7262,0,0,0,1002,3,1,-0.135,0,0.02
7263,0,0,0,1002,3,1,-0.135,0,0.0225
7264,0,0,0,1001.9,3,1,-0.135,0,0.025
7265,0,0,0,1001.8,3,1,-0.135,0,0.0275
7266,0,0,0,1001.8,3,1,-0.135,0,0.03
7267,0,0,0,1001.7,3,1,-0.135,0,0.0325
7268,0,0,0,1001.6,3,1,-0.135,0,0.035
7269,0,0,0,1001.6,3,1,-0.135,0,0.0375
7270,0,0,0,1001.5,3,1,-0.135,0,0.04
7271,0,0,0,1001.4,3,1,-0.135,0,0.0425
7272,0,0,0,1001.4,3,1,-0.135,0,0.045
7273,0,0,0,1001.3,3,1,-0.135,0,0.0475
7274,0,0,0,1001.2,3,1,-0.135,0,0.05
7275,0,0,0,1001.2,3,1,-0.135,0,0.0525
7276,0,0,0,1001.1,3,1,-0.135,0,0.055
7277,0,0,0,1001,3,1,-0.135,0,0.0575
7278,0,0,0,1001,3,1,-0.135,0,0.06
7279,0,0,0,1000.9,3,1,-0.135,0,0.0625
7280,0,0,0,1000.9,3,1,-0.135,0,0.065
7281,0,0,0,1000.8,3,1,-0.135,0,0.0675
7282,0,0,0,1000.7,3,1,-0.135,0,0.07
7283,0,0,0,1000.7,3,1,-0.135,0,0.0725
7284,0,0,0,1000.6,3,1,-0.135,0,0.075
7285,0,0,0,1000.5,3,1,-0.135,0,0.0775
7286,0,0,0,1000.5,3,1,-0.135,0,0.08
7287,0,0,0,1000.4,3,1,-0.135,0,0.0825
7288,0,0,0,1000.3,3,1,-0.135,0,0.085
7289,0,0,0,1000.3,3,1,-0.135,0,0.0875
7290,0,0,0,1000.2,3,1,-0.135,0,0.09
7291,0,0,0,1000.1,3,1,-0.135,0,0.0925
7292,0,0,0,1000.1,3,1,-0.135,0,0.095
7293,0,0,0,1000,3,1,-0.135,0,0.0975
7294,0,0,0,1002.5,3,1,-0.1325,0,0.0025
7295,0,0,0,1002.4,3,1,-0.1325,0,0.005
7296,0,0,0,1002.4,3,1,-0.1325,0,0.0075
7297,0,0,0,1002.3,3,1,-0.1325,0,0.01
7298,0,0,0,1002.2,3,1,-0.1325,0,0.0125
7299,0,0,0,1002.2,3,1,-0.1325,0,0.015
7300,0,0,0,1002.1,3,1,-0.1325,0,0.0175
7301,0,0,0,1002,3,1,-0.1325,0,0.02
7302,0,0,0,1002,3,1,-0.1325,0,0.0225
7303,0,0,0,1001.9,3,1,-0.1325,0,0.025
7304,0,0,0,1001.8,3,1,-0.1325,0,0.0275
7305,0,0,0,1001.8,3,1,-0.1325,0,0.03
7306,0,0,0,1001.7,3,1,-0.1325,0,0.0325
7307,0,0,0,1001.6,3,1,-0.1325,0,0.035
7308,0,0,0,1001.6,3,1,-0.1325,0,0.0375
7309,0,0,0,1001.5,3,1,-0.1325,0,0.04
7310,0,0,0,1001.4,3,1,-0.1325,0,0.0425
7311,0,0,0,1001.4,3,1,-0.1325,0,0.045
7312,0,0,0,1001.3,3,1,-0.1325,0,0.0475
7313,0,0,0,1001.2,3,1,-0.1325,0,0.05
7314,0,0,0,1001.2,3,1,-0.1325,0,0.0525
7315,0,0,0,1001.1,3,1,-0.1325,0,0.055
7316,0,0,0,1001,3,1,-0.1325,0,0.0575
7317,0,0,0,1001,3,1,-0.1325,0,0.06
7318,0,0,0,1000.9,3,1,-0.1325,0,0.0625
7319,0,0,0,1000.9,3,1,-0.1325,0,0.065
7320,0,0,0,1000.8,3,1,-0.1325,0,0.0675
7321,0,0,0,1000.7,3,1,-0.1325,0,0.07
7322,0,0,0,1000.7,3,1,-0.1325,0,0.0725
7323,0,0,0,1000.6,3,1,-0.1325,0,0.075
7324,0,0,0,1000.5,3,1,-0.1325,0,0.0775
7325,0,0,0,1000.5,3,1,-0.1325,0,0.08
7326,0,0,0,1000.4,3,1,-0.1325,0,0.0825
7327,0,0,0,1000.3,3,1,-0.1325,0,0.085
7328,0,0,0,1000.3,3,1,-0.1325,0,0.0875
7329,0,0,0,1000.2,3,1,-0.1325,0,0.09
7330,0,0,0,1000.1,3,1,-0.1325,0,0.0925
7331,0,0,0,1000.1,3,1,-0.1325,0,0.095
7332,0,0,0,1000,3,1,-0.1325,0,0.0975
7333,0,0,0,1002.5,3,1,-0.13,0,0.0025
7334,0,0,0,1002.4,3,1,-0.13,0,0.005
7335,0,0,0,1002.4,3,1,-0.13,0,0.0075
7336,0,0,0,1002.3,3,1,-0.13,0,0.01
7337,0,0,0,1002.2,3,1,-0.13,0,0.0125
7338,0,0,0,1002.2,3,1,-0.13,0,0.015
7339,0,0,0,1002.1,3,1,-0.13,0,0.0175
7340,0,0,0,1002,3,1,-0.13,0,0.02
7341,0,0,0,1002,3,1,-0.13,0,0.0225
7342,0,0,0,1001.9,3,1,-0.13,0,0.025
7343,0,0,0,1001.8,3,1,-0.13,0,0.0275
7344,0,0,0,1001.8,3,1,-0.13,0,0.03
7345,0,0,0,1001.7,3,1,-0.13,0,0.0325
7346,0,0,0,1001.6,3,1,-0.13,0,0.035
7347,0,0,0,1001.6,3,1,-0.13,0,0.0375
7348,0,0,0,1001.5,3,1,-0.13,0,0.04
7349,0,0,0,1001.4,3,1,-0.13,0,0.0425
7350,0,0,0,1001.4,3,1,-0.13,0,0.045
7351,0,0,0,1001.3,3,1,-0.13,0,0.0475
7352,0,0,0,1001.2,3,1,-0.13,0,0.05
7353,0,0,0,1001.2,3,1,-0.13,0,0.0525
7354,0,0,0,1001.1,3,1,-0.13,0,0.055
7355,0,0,0,1001,3,1,-0.13,0,0.0575
7356,0,0,0,1001,3,1,-0.13,0,0.06
7357,0,0,0,1000.9,3,1,-0.13,0,0.0625
7358,0,0,0,1000.9,3,1,-0.13,0,0.065
7359,0,0,0,1000.8,3,1,-0.13,0,0.0675
7360,0,0,0,1000.7,3,1,-0.13,0,0.07
7361,0,0,0,1000.7,3,1,-0.13,0,0.0725
7362,0,0,0,1000.6,3,1,-0.13,0,0.075
7363,0,0,0,1000.5,3,1,-0.13,0,0.0775
7364,0,0,0,1000.5,3,1,-0.13,0,0.08
7365,0,0,0,1000.4,3,1,-0.13,0,0.0825
7366,0,0,0,1000.3,3,1,-0.13,0,0.085
7367,0,0,0,1000.3,3,1,-0.13,0,0.0875
7368,0,0,0,1000.2,3,1,-0.13,0,0.09
7369,0,0,0,1000.1,3,1,-0.13,0,0.0925
7370,0,0,0,1000.1,3,1,-0.13,0,0.095
7371,0,0,0,1000,3,1,-0.13,0,0.0975
7372,0,0,0,1002.5,3,1,-0.1275,0,0.0025
7373,0,0,0,1002.4,3,1,-0.1275,0,0.005
7374,0,0,0,1002.4,3,1,-0.1275,0,0.0075
7375,0,0,0,1002.3,3,1,-0.1275,0,0.01
7376,0,0,0,1002.2,3,1,-0.1275,0,0.0125
7377,0,0,0,1002.2,3,1,-0.1275,0,0.015
7378,0,0,0,1002.1,3,1,-0.1275,0,0.0175
7379,0,0,0,1002,3,1,-0.1275,0,0.02
7380,0,0,0,1002,3,1,-0.1275,0,0.0225
7381,0,0,0,1001.9,3,1,-0.1275,0,0.025
7382,0,0,0,1001.8,3,1,-0.1275,0,0.0275
7383,0,0,0,1001.8,3,1,-0.1275,0,0.03
7384,0,0,0,1001.7,3,1,-0.1275,0,0.0325
7385,0,0,0,1001.6,3,1,-0.1275,0,0.035
7386,0,0,0,1001.6,3,1,-0.1275,0,0.0375
7387,0,0,0,1001.5,3,1,-0.1275,0,0.04
7388,0,0,0,1001.4,3,1,-0.1275,0,0.0425
7389,0,0,0,1001.4,3,1,-0.1275,0,0.045
7390,0,0,0,1001.3,3,1,-0.1275,0,0.0475
7391,0,0,0,1001.2,3,1,-0.1275,0,0.05
7392,0,0,0,1001.2,3,1,-0.1275,0,0.0525
7393,0,0,0,1001.1,3,1,-0.1275,0,0.055
7394,0,0,0,1001,3,1,-0.1275,0,0.0575
7395,0,0,0,1001,3,1,-0.1275,0,0.06
7396,0,0,0,1000.9,3,1,-0.1275,0,0.0625
7397,0,0,0,1000.9,3,1,-0.1275,0,0.065
7398,0,0,0,1000.8,3,1,-0.1275,0,0.0675
7399,0,0,0,1000.7,3,1,-0.1275,0,0.07
7400,0,0,0,1000.7,3,1,-0.1275,0,0.0725
7401,0,0,0,1000.6,3,1,-0.1275,0,0.075
7402,0,0,0,1000.5,3,1,-0.1275,0,0.0775
7403,0,0,0,1000.5,3,1,-0.1275,0,0.08
7404,0,0,0,1000.4,3,1,-0.1275,0,0.0825
7405,0,0,0,1000.3,3,1,-0.1275,0,0.085
7406,0,0,0,1000.3,3,1,-0.1275,0,0.0875
7407,0,0,0,1000.2,3,1,-0.1275,0,0.09
7408,0,0,0,1000.1,3,1,-0.1275,0,0.0925
7409,0,0,0,1000.1,3,1,-0.1275,0,0.095
7410,0,0,0,1000,3,1,-0.1275,0,0.0975
7411,0,0,0,1002.5,3,1,-0.125,0,0.0025
7412,0,0,0,1002.4,3,1,-0.125,0,0.005
7413,0,0,0,1002.4,3,1,-0.125,0,0.0075
7414,0,0,0,1002.3,3,1,-0.125,0,0.01
7415,0,0,0,1002.2,3,1,-0.125,0,0.0125
7416,0,0,0,1002.2,3,1,-0.125,0,0.015
7417,0,0,0,1002.1,3,1,-0.125,0,0.0175
7418,0,0,0,1002,3,1,-0.125,0,0.02
7419,0,0,0,1002,3,1,-0.125,0,0.0225
7420,0,0,0,1001.9,3,1,-0.125,0,0.025
7421,0,0,0,1001.8,3,1,-0.125,0,0.0275
7422,0,0,0,1001.8,3,1,-0.125,0,0.03
7423,0,0,0,1001.7,3,1,-0.125,0,0.0325
7424,0,0,0,1001.6,3,1,-0.125,0,0.035
7425,0,0,0,1001.6,3,1,-0.125,0,0.0375
7426,0,0,0,1001.5,3,1,-0.125,0,0.04
7427,0,0,0,1001.4,3,1,-0.125,0,0.0425
7428,0,0,0,1001.4,3,1,-0.125,0,0.045
7429,0,0,0,1001.3,3,1,-0.125,0,0.0475
7430,0,0,0,1001.2,3,1,-0.125,0,0.05
7431,0,0,0,1001.2,3,1,-0.125,0,0.0525
7432,0,0,0,1001.1,3,1,-0.125,0,0.055
7433,0,0,0,1001,3,1,-0.125,0,0.0575
7434,0,0,0,1001,3,1,-0.125,0,0.06
7435,0,0,0,1000.9,3,1,-0.125,0,0.0625
7436,0,0,0,1000.9,3,1,-0.125,0,0.065
7437,0,0,0,1000.8,3,1,-0.125,0,0.0675
7438,0,0,0,1000.7,3,1,-0.125,0,0.07
7439,0,0,0,1000.7,3,1,-0.125,0,0.0725
7440,0,0,0,1000.6,3,1,-0.125,0,0.075
7441,0,0,0,1000.5,3,1,-0.125,0,0.0775
