"Idp","Vel:0","Vel:1","Vel:2","Rhop","Type","Mk","Points:0","Points:1","Points:2"
8492,0,0,0,1001.4,3,1,0.39,0,0.92
8493,0,0,0,1001.3,3,1,0.39,0,0.93
8494,0,0,0,1001.3,3,1,0.39,0,0.94
8495,0,0,0,1001.3,3,1,0.39,0,0.95
8496,0,0,0,1001.3,3,1,0.39,0,0.96
8497,0,0,0,1001.3,3,1,0.39,0,0.97
8498,0,0,0,1001.3,3,1,0.39,0,0.98
8499,0,0,0,1001.3,3,1,0.39,0,0.99
8500,0,0,0,1001.3,3,1,0.39,0,1
8501,0,0,0,1001.2,3,1,0.39,0,1.01
8502,0,0,0,1001.2,3,1,0.39,0,1.02
8503,0,0,0,1001.2,3,1,0.39,0,1.03
8504,0,0,0,1001.2,3,1,0.39,0,1.04
8505,0,0,0,1001.2,3,1,0.39,0,1.05
8506,0,0,0,1001.2,3,1,0.39,0,1.06
8507,0,0,0,1001.2,3,1,0.39,0,1.07
8508,0,0,0,1001.2,3,1,0.39,0,1.08
8509,0,0,0,1001.1,3,1,0.39,0,1.09
8510,0,0,0,1001.1,3,1,0.39,0,1.1
8511,0,0,0,1001.1,3,1,0.39,0,1.11
8512,0,0,0,1001.1,3,1,0.39,0,1.12
8513,0,0,0,1001.1,3,1,0.39,0,1.13
8514,0,0,0,1001.1,3,1,0.39,0,1.14
8515,0,0,0,1001.1,3,1,0.39,0,1.15
8516,0,0,0,1001.1,3,1,0.39,0,1.16
8517,0,0,0,1001,3,1,0.39,0,1.17
8518,0,0,0,1001,3,1,0.39,0,1.18
8519,0,0,0,1001,3,1,0.39,0,1.19
8520,0,0,0,1001,3,1,0.39,0,1.2
8521,0,0,0,1001,3,1,0.39,0,1.21
8522,0,0,0,1001,3,1,0.39,0,1.22
8523,0,0,0,1001,3,1,0.39,0,1.23
8524,0,0,0,1001,3,1,0.39,0,1.24
8525,0,0,0,1000.9,3,1,0.39,0,1.25
8526,0,0,0,1000.9,3,1,0.39,0,1.26
8527,0,0,0,1000.9,3,1,0.39,0,1.27
8528,0,0,0,1000.9,3,1,0.39,0,1.28
8529,0,0,0,1000.9,3,1,0.39,0,1.29
8530,0,0,0,1000.9,3,1,0.39,0,1.3
8531,0,0,0,1000.9,3,1,0.39,0,1.31
8532,0,0,0,1000.9,3,1,0.39,0,1.32
8533,0,0,0,1000.8,3,1,0.39,0,1.33
8534,0,0,0,1000.8,3,1,0.39,0,1.34
8535,0,0,0,1000.8,3,1,0.39,0,1.35
8536,0,0,0,1000.8,3,1,0.39,0,1.36
8537,0,0,0,1000.8,3,1,0.39,0,1.37
8538,0,0,0,1000.8,3,1,0.39,0,1.38
8539,0,0,0,1000.8,3,1,0.39,0,1.39
8540,0,0,0,1000.8,3,1,0.39,0,1.4
8541,0,0,0,1000.7,3,1,0.39,0,1.41
8542,0,0,0,1000.7,3,1,0.39,0,1.42
8543,0,0,0,1000.7,3,1,0.39,0,1.43
8544,0,0,0,1000.7,3,1,0.39,0,1.44
8545,0,0,0,1000.7,3,1,0.39,0,1.45
8546,0,0,0,1000.7,3,1,0.39,0,1.46
8547,0,0,0,1000.7,3,1,0.39,0,1.47
8548,0,0,0,1000.7,3,1,0.39,0,1.48
8549,0,0,0,1000.6,3,1,0.39,0,1.49
8550,0,0,0,1000.6,3,1,0.39,0,1.5
8551,0,0,0,1000.6,3,1,0.39,0,1.51
8552,0,0,0,1000.6,3,1,0.39,0,1.52
8553,0,0,0,1000.6,3,1,0.39,0,1.53
8554,0,0,0,1000.6,3,1,0.39,0,1.54
8555,0,0,0,1000.6,3,1,0.39,0,1.55
8556,0,0,0,1000.6,3,1,0.39,0,1.56
8557,0,0,0,1000.5,3,1,0.39,0,1.57
8558,0,0,0,1000.5,3,1,0.39,0,1.58
8559,0,0,0,1000.5,3,1,0.39,0,1.59
8560,0,0,0,1000.5,3,1,0.39,0,1.6
8561,0,0,0,1000.5,3,1,0.39,0,1.61
8562,0,0,0,1000.5,3,1,0.39,0,1.62
8563,0,0,0,1000.5,3,1,0.39,0,1.63
8564,0,0,0,1000.5,3,1,0.39,0,1.64
8565,0,0,0,1000.4,3,1,0.39,0,1.65
8566,0,0,0,1000.4,3,1,0.39,0,1.66
8567,0,0,0,1000.4,3,1,0.39,0,1.67
8568,0,0,0,1000.4,3,1,0.39,0,1.68
8569,0,0,0,1000.4,3,1,0.39,0,1.69
8570,0,0,0,1000.4,3,1,0.39,0,1.7
8571,0,0,0,1000.4,3,1,0.39,0,1.71
8572,0,0,0,1000.4,3,1,0.39,0,1.72
8573,0,0,0,1000.3,3,1,0.39,0,1.73
8574,0,0,0,1000.3,3,1,0.39,0,1.74
8575,0,0,0,1000.3,3,1,0.39,0,1.75
8576,0,0,0,1000.3,3,1,0.39,0,1.76
8577,0,0,0,1000.3,3,1,0.39,0,1.77
8578,0,0,0,1000.3,3,1,0.39,0,1.78
8579,0,0,0,1000.3,3,1,0.39,0,1.79
8580,0,0,0,1000.3,3,1,0.39,0,1.8
8581,0,0,0,1000.2,3,1,0.39,0,1.81
8582,0,0,0,1000.2,3,1,0.39,0,1.82
8583,0,0,0,1000.2,3,1,0.39,0,1.83
8584,0,0,0,1000.2,3,1,0.39,0,1.84
8585,0,0,0,1000.2,3,1,0.39,0,1.85
8586,0,0,0,1000.2,3,1,0.39,0,1.86
8587,0,0,0,1000.2,3,1,0.39,0,1.87
8588,0,0,0,1000.2,3,1,0.39,0,1.88
8589,0,0,0,1000.1,3,1,0.39,0,1.89
8590,0,0,0,1000.1,3,1,0.39,0,1.9
8591,0,0,0,1000.1,3,1,0.39,0,1.91
8592,0,0,0,1000.1,3,1,0.39,0,1.92
8593,0,0,0,1000.1,3,1,0.39,0,1.93
8594,0,0,0,1000.1,3,1,0.39,0,1.94
8595,0,0,0,1000.1,3,1,0.39,0,1.95
8596,0,0,0,1000.1,3,1,0.39,0,1.96
8597,0,0,0,1000,3,1,0.39,0,1.97
8598,0,0,0,1000,3,1,0.39,0,1.98
8599,0,0,0,1000,3,1,0.39,0,1.99
8600,0,0,0,1000,3,1,0.39,0,2
8601,0,0,0,1002.5,3,1,0.4,0,0.01
8602,0,0,0,1002.5,3,1,0.4,0,0.02
8603,0,0,0,1002.5,3,1,0.4,0,0.03
8604,0,0,0,1002.4,3,1,0.4,0,0.04
8605,0,0,0,1002.4,3,1,0.4,0,0.05
8606,0,0,0,1002.4,3,1,0.4,0,0.06
8607,0,0,0,1002.4,3,1,0.4,0,0.07
8608,0,0,0,1002.4,3,1,0.4,0,0.08
8609,0,0,0,1002.4,3,1,0.4,0,0.09
8610,0,0,0,1002.4,3,1,0.4,0,0.1
8611,0,0,0,1002.4,3,1,0.4,0,0.11
8612,0,0,0,1002.3,3,1,0.4,0,0.12
8613,0,0,0,1002.3,3,1,0.4,0,0.13
8614,0,0,0,1002.3,3,1,0.4,0,0.14
8615,0,0,0,1002.3,3,1,0.4,0,0.15
8616,0,0,0,1002.3,3,1,0.4,0,0.16
8617,0,0,0,1002.3,3,1,0.4,0,0.17
8618,0,0,0,1002.3,3,1,0.4,0,0.18
8619,0,0,0,1002.3,3,1,0.4,0,0.19
8620,0,0,0,1002.2,3,1,0.4,0,0.2
8621,0,0,0,1002.2,3,1,0.4,0,0.21
8622,0,0,0,1002.2,3,1,0.4,0,0.22
8623,0,0,0,1002.2,3,1,0.4,0,0.23
8624,0,0,0,1002.2,3,1,0.4,0,0.24
8625,0,0,0,1002.2,3,1,0.4,0,0.25
8626,0,0,0,1002.2,3,1,0.4,0,0.26
8627,0,0,0,1002.2,3,1,0.4,0,0.27
8628,0,0,0,1002.1,3,1,0.4,0,0.28
8629,0,0,0,1002.1,3,1,0.4,0,0.29
8630,0,0,0,1002.1,3,1,0.4,0,0.3
8631,0,0,0,1002.1,3,1,0.4,0,0.31
8632,0,0,0,1002.1,3,1,0.4,0,0.32
8633,0,0,0,1002.1,3,1,0.4,0,0.33
8634,0,0,0,1002.1,3,1,0.4,0,0.34
8635,0,0,0,1002.1,3,1,0.4,0,0.35
8636,0,0,0,1002,3,1,0.4,0,0.36
8637,0,0,0,1002,3,1,0.4,0,0.37
8638,0,0,0,1002,3,1,0.4,0,0.38
8639,0,0,0,1002,3,1,0.4,0,0.39
8640,0,0,0,1002,3,1,0.4,0,0.4
8641,0,0,0,1002,3,1,0.4,0,0.41
8642,0,0,0,1002,3,1,0.4,0,0.42
8643,0,0,0,1002,3,1,0.4,0,0.43
8644,0,0,0,1001.9,3,1,0.4,0,0.44
8645,0,0,0,1001.9,3,1,0.4,0,0.45
8646,0,0,0,1001.9,3,1,0.4,0,0.46
8647,0,0,0,1001.9,3,1,0.4,0,0.47
8648,0,0,0,1001.9,3,1,0.4,0,0.48
8649,0,0,0,1001.9,3,1,0.4,0,0.49
8650,0,0,0,1001.9,3,1,0.4,0,0.5
8651,0,0,0,1001.9,3,1,0.4,0,0.51
8652,0,0,0,1001.8,3,1,0.4,0,0.52
8653,0,0,0,1001.8,3,1,0.4,0,0.53
8654,0,0,0,1001.8,3,1,0.4,0,0.54
8655,0,0,0,1001.8,3,1,0.4,0,0.55
8656,0,0,0,1001.8,3,1,0.4,0,0.56
8657,0,0,0,1001.8,3,1,0.4,0,0.57
8658,0,0,0,1001.8,3,1,0.4,0,0.58
8659,0,0,0,1001.8,3,1,0.4,0,0.59
8660,0,0,0,1001.7,3,1,0.4,0,0.6
8661,0,0,0,1001.7,3,1,0.4,0,0.61
8662,0,0,0,1001.7,3,1,0.4,0,0.62
8663,0,0,0,1001.7,3,1,0.4,0,0.63
8664,0,0,0,1001.7,3,1,0.4,0,0.64
8665,0,0,0,1001.7,3,1,0.4,0,0.65
8666,0,0,0,1001.7,3,1,0.4,0,0.66
8667,0,0,0,1001.7,3,1,0.4,0,0.67
8668,0,0,0,1001.7,3,1,0.4,0,0.68
8669,0,0,0,1001.6,3,1,0.4,0,0.69
8670,0,0,0,1001.6,3,1,0.4,0,0.7
8671,0,0,0,1001.6,3,1,0.4,0,0.71
8672,0,0,0,1001.6,3,1,0.4,0,0.72
8673,0,0,0,1001.6,3,1,0.4,0,0.73
8674,0,0,0,1001.6,3,1,0.4,0,0.74
8675,0,0,0,1001.6,3,1,0.4,0,0.75
8676,0,0,0,1001.6,3,1,0.4,0,0.76
8677,0,0,0,1001.5,3,1,0.4,0,0.77
8678,0,0,0,1001.5,3,1,0.4,0,0.78
8679,0,0,0,1001.5,3,1,0.4,0,0.79
8680,0,0,0,1001.5,3,1,0.4,0,0.8
8681,0,0,0,1001.5,3,1,0.4,0,0.81
8682,0,0,0,1001.5,3,1,0.4,0,0.82
8683,0,0,0,1001.5,3,1,0.4,0,0.83
8684,0,0,0,1001.5,3,1,0.4,0,0.84
8685,0,0,0,1001.4,3,1,0.4,0,0.85
8686,0,0,0,1001.4,3,1,0.4,0,0.86
8687,0,0,0,1001.4,3,1,0.4,0,0.87
8688,0,0,0,1001.4,3,1,0.4,0,0.88
8689,0,0,0,1001.4,3,1,0.4,0,0.89
8690,0,0,0,1001.4,3,1,0.4,0,0.9
8691,0,0,0,1001.4,3,1,0.4,0,0.91
8692,0,0,0,1001.4,3,1,0.4,0,0.92
8693,0,0,0,1001.3,3,1,0.4,0,0.93
8694,0,0,0,1001.3,3,1,0.4,0,0.94
8695,0,0,0,1001.3,3,1,0.4,0,0.95
8696,0,0,0,1001.3,3,1,0.4,0,0.96
8697,0,0,0,1001.3,3,1,0.4,0,0.97
8698,0,0,0,1001.3,3,1,0.4,0,0.98
8699,0,0,0,1001.3,3,1,0.4,0,0.99
8700,0,0,0,1001.3,3,1,0.4,0,1
8701,0,0,0,1001.2,3,1,0.4,0,1.01
8702,0,0,0,1001.2,3,1,0.4,0,1.02
8703,0,0,0,1001.2,3,1,0.4,0,1.03
8704,0,0,0,1001.2,3,1,0.4,0,1.04
8705,0,0,0,1001.2,3,1,0.4,0,1.05
8706,0,0,0,1001.2,3,1,0.4,0,1.06
8707,0,0,0,1001.2,3,1,0.4,0,1.07
8708,0,0,0,1001.2,3,1,0.4,0,1.08
8709,0,0,0,1001.1,3,1,0.4,0,1.09
8710,0,0,0,1001.1,3,1,0.4,0,1.1
8711,0,0,0,1001.1,3,1,0.4,0,1.11
8712,0,0,0,1001.1,3,1,0.4,0,1.12
8713,0,0,0,1001.1,3,1,0.4,0,1.13
8714,0,0,0,1001.1,3,1,0.4,0,1.14
8715,0,0,0,1001.1,3,1,0.4,0,1.15
8716,0,0,0,1001.1,3,1,0.4,0,1.16
8717,0,0,0,1001,3,1,0.4,0,1.17
8718,0,0,0,1001,3,1,0.4,0,1.18
8719,0,0,0,1001,3,1,0.4,0,1.19
8720,0,0,0,1001,3,1,0.4,0,1.2
8721,0,0,0,1001,3,1,0.4,0,1.21
8722,0,0,0,1001,3,1,0.4,0,1.22
8723,0,0,0,1001,3,1,0.4,0,1.23
8724,0,0,0,1001,3,1,0.4,0,1.24
8725,0,0,0,1000.9,3,1,0.4,0,1.25
8726,0,0,0,1000.9,3,1,0.4,0,1.26
8727,0,0,0,1000.9,3,1,0.4,0,1.27
8728,0,0,0,1000.9,3,1,0.4,0,1.28
8729,0,0,0,1000.9,3,1,0.4,0,1.29
8730,0,0,0,1000.9,3,1,0.4,0,1.3
8731,0,0,0,1000.9,3,1,0.4,0,1.31
8732,0,0,0,1000.9,3,1,0.4,0,1.32
8733,0,0,0,1000.8,3,1,0.4,0,1.33
8734,0,0,0,1000.8,3,1,0.4,0,1.34
8735,0,0,0,1000.8,3,1,0.4,0,1.35
8736,0,0,0,1000.8,3,1,0.4,0,1.36
8737,0,0,0,1000.8,3,1,0.4,0,1.37
8738,0,0,0,1000.8,3,1,0.4,0,1.38
8739,0,0,0,1000.8,3,1,0.4,0,1.39
8740,0,0,0,1000.8,3,1,0.4,0,1.4
8741,0,0,0,1000.7,3,1,0.4,0,1.41
8742,0,0,0,1000.7,3,1,0.4,0,1.42
8743,0,0,0,1000.7,3,1,0.4,0,1.43
8744,0,0,0,1000.7,3,1,0.4,0,1.44
8745,0,0,0,1000.7,3,1,0.4,0,1.45
8746,0,0,0,1000.7,3,1,0.4,0,1.46
8747,0,0,0,1000.7,3,1,0.4,0,1.47
8748,0,0,0,1000.7,3,1,0.4,0,1.48
8749,0,0,0,1000.6,3,1,0.4,0,1.49
8750,0,0,0,1000.6,3,1,0.4,0,1.5
8751,0,0,0,1000.6,3,1,0.4,0,1.51
8752,0,0,0,1000.6,3,1,0.4,0,1.52
8753,0,0,0,1000.6,3,1,0.4,0,1.53
8754,0,0,0,1000.6,3,1,0.4,0,1.54
8755,0,0,0,1000.6,3,1,0.4,0,1.55
8756,0,0,0,1000.6,3,1,0.4,0,1.56
8757,0,0,0,1000.5,3,1,0.4,0,1.57
8758,0,0,0,1000.5,3,1,0.4,0,1.58
8759,0,0,0,1000.5,3,1,0.4,0,1.59
8760,0,0,0,1000.5,3,1,0.4,0,1.6
8761,0,0,0,1000.5,3,1,0.4,0,1.61
8762,0,0,0,1000.5,3,1,0.4,0,1.62
8763,0,0,0,1000.5,3,1,0.4,0,1.63
8764,0,0,0,1000.5,3,1,0.4,0,1.64
8765,0,0,0,1000.4,3,1,0.4,0,1.65
8766,0,0,0,1000.4,3,1,0.4,0,1.66
8767,0,0,0,1000.4,3,1,0.4,0,1.67
8768,0,0,0,1000.4,3,1,0.4,0,1.68
8769,0,0,0,1000.4,3,1,0.4,0,1.69
8770,0,0,0,1000.4,3,1,0.4,0,1.7
8771,0,0,0,1000.4,3,1,0.4,0,1.71
8772,0,0,0,1000.4,3,1,0.4,0,1.72
8773,0,0,0,1000.3,3,1,0.4,0,1.73
8774,0,0,0,1000.3,3,1,0.4,0,1.74
8775,0,0,0,1000.3,3,1,0.4,0,1.75
8776,0,0,0,1000.3,3,1,0.4,0,1.76
8777,0,0,0,1000.3,3,1,0.4,0,1.77
8778,0,0,0,1000.3,3,1,0.4,0,1.78
8779,0,0,0,1000.3,3,1,0.4,0,1.79
8780,0,0,0,1000.3,3,1,0.4,0,1.8
8781,0,0,0,1000.2,3,1,0.4,0,1.81
8782,0,0,0,1000.2,3,1,0.4,0,1.82
8783,0,0,0,1000.2,3,1,0.4,0,1.83
8784,0,0,0,1000.2,3,1,0.4,0,1.84
8785,0,0,0,1000.2,3,1,0.4,0,1.85
8786,0,0,0,1000.2,3,1,0.4,0,1.86
8787,0,0,0,1000.2,3,1,0.4,0,1.87
8788,0,0,0,1000.2,3,1,0.4,0,1.88
8789,0,0,0,1000.1,3,1,0.4,0,1.89
8790,0,0,0,1000.1,3,1,0.4,0,1.9
8791,0,0,0,1000.1,3,1,0.4,0,1.91
8792,0,0,0,1000.1,3,1,0.4,0,1.92
8793,0,0,0,1000.1,3,1,0.4,0,1.93
8794,0,0,0,1000.1,3,1,0.4,0,1.94
8795,0,0,0,1000.1,3,1,0.4,0,1.95
8796,0,0,0,1000.1,3,1,0.4,0,1.96
8797,0,0,0,1000,3,1,0.4,0,1.97
8798,0,0,0,1000,3,1,0.4,0,1.98
8799,0,0,0,1000,3,1,0.4,0,1.99
8800,0,0,0,1000,3,1,0.4,0,2
8801,0,0,0,1002.5,3,1,0.41,0,0.01
8802,0,0,0,1002.5,3,1,0.41,0,0.02
8803,0,0,0,1002.5,3,1,0.41,0,0.03
8804,0,0,0,1002.4,3,1,0.41,0,0.04
8805,0,0,0,1002.4,3,1,0.41,0,0.05
8806,0,0,0,1002.4,3,1,0.41,0,0.06
8807,0,0,0,1002.4,3,1,0.41,0,0.07
8808,0,0,0,1002.4,3,1,0.41,0,0.08
8809,0,0,0,1002.4,3,1,0.41,0,0.09
8810,0,0,0,1002.4,3,1,0.41,0,0.1
8811,0,0,0,1002.4,3,1,0.41,0,0.11
8812,0,0,0,1002.3,3,1,0.41,0,0.12
8813,0,0,0,1002.3,3,1,0.41,0,0.13
8814,0,0,0,1002.3,3,1,0.41,0,0.14
8815,0,0,0,1002.3,3,1,0.41,0,0.15
8816,0,0,0,1002.3,3,1,0.41,0,0.16
8817,0,0,0,1002.3,3,1,0.41,0,0.17
8818,0,0,0,1002.3,3,1,0.41,0,0.18
8819,0,0,0,1002.3,3,1,0.41,0,0.19
8820,0,0,0,1002.2,3,1,0.41,0,0.2
8821,0,0,0,1002.2,3,1,0.41,0,0.21
8822,0,0,0,1002.2,3,1,0.41,0,0.22
8823,0,0,0,1002.2,3,1,0.41,0,0.23
8824,0,0,0,1002.2,3,1,0.41,0,0.24
8825,0,0,0,1002.2,3,1,0.41,0,0.25
8826,0,0,0,1002.2,3,1,0.41,0,0.26
8827,0,0,0,1002.2,3,1,0.41,0,0.27
8828,0,0,0,1002.1,3,1,0.41,0,0.28
8829,0,0,0,1002.1,3,1,0.41,0,0.29
8830,0,0,0,1002.1,3,1,0.41,0,0.3
8831,0,0,0,1002.1,3,1,0.41,0,0.31
8832,0,0,0,1002.1,3,1,0.41,0,0.32
8833,0,0,0,1002.1,3,1,0.41,0,0.33
8834,0,0,0,1002.1,3,1,0.41,0,0.34
8835,0,0,0,1002.1,3,1,0.41,0,0.35
8836,0,0,0,1002,3,1,0.41,0,0.36
8837,0,0,0,1002,3,1,0.41,0,0.37
8838,0,0,0,1002,3,1,0.41,0,0.38
8839,0,0,0,1002,3,1,0.41,0,0.39
8840,0,0,0,1002,3,1,0.41,0,0.4
8841,0,0,0,1002,3,1,0.41,0,0.41
8842,0,0,0,1002,3,1,0.41,0,0.42
8843,0,0,0,1002,3,1,0.41,0,0.43
8844,0,0,0,1001.9,3,1,0.41,0,0.44
8845,0,0,0,1001.9,3,1,0.41,0,0.45
8846,0,0,0,1001.9,3,1,0.41,0,0.46
8847,0,0,0,1001.9,3,1,0.41,0,0.47
8848,0,0,0,1001.9,3,1,0.41,0,0.48
8849,0,0,0,1001.9,3,1,0.41,0,0.49
8850,0,0,0,1001.9,3,1,0.41,0,0.5
8851,0,0,0,1001.9,3,1,0.41,0,0.51
8852,0,0,0,1001.8,3,1,0.41,0,0.52
8853,0,0,0,1001.8,3,1,0.41,0,0.53
8854,0,0,0,1001.8,3,1,0.41,0,0.54
8855,0,0,0,1001.8,3,1,0.41,0,0.55
8856,0,0,0,1001.8,3,1,0.41,0,0.56
8857,0,0,0,1001.8,3,1,0.41,0,0.57
8858,0,0,0,1001.8,3,1,0.41,0,0.58
8859,0,0,0,1001.8,3,1,0.41,0,0.59
8860,0,0,0,1001.7,3,1,0.41,0,0.6
8861,0,0,0,1001.7,3,1,0.41,0,0.61
8862,0,0,0,1001.7,3,1,0.41,0,0.62
8863,0,0,0,1001.7,3,1,0.41,0,0.63
8864,0,0,0,1001.7,3,1,0.41,0,0.64
8865,0,0,0,1001.7,3,1,0.41,0,0.65
8866,0,0,0,1001.7,3,1,0.41,0,0.66
8867,0,0,0,1001.7,3,1,0.41,0,0.67
8868,0,0,0,1001.7,3,1,0.41,0,0.68
8869,0,0,0,1001.6,3,1,0.41,0,0.69
8870,0,0,0,1001.6,3,1,0.41,0,0.7
8871,0,0,0,1001.6,3,1,0.41,0,0.71
8872,0,0,0,1001.6,3,1,0.41,0,0.72
8873,0,0,0,1001.6,3,1,0.41,0,0.73
8874,0,0,0,1001.6,3,1,0.41,0,0.74
8875,0,0,0,1001.6,3,1,0.41,0,0.75
8876,0,0,0,1001.6,3,1,0.41,0,0.76
8877,0,0,0,1001.5,3,1,0.41,0,0.77
8878,0,0,0,1001.5,3,1,0.41,0,0.78
8879,0,0,0,1001.5,3,1,0.41,0,0.79
8880,0,0,0,1001.5,3,1,0.41,0,0.8
8881,0,0,0,1001.5,3,1,0.41,0,0.81
8882,0,0,0,1001.5,3,1,0.41,0,0.82
8883,0,0,0,1001.5,3,1,0.41,0,0.83
8884,0,0,0,1001.5,3,1,0.41,0,0.84
8885,0,0,0,1001.4,3,1,0.41,0,0.85
8886,0,0,0,1001.4,3,1,0.41,0,0.86
8887,0,0,0,1001.4,3,1,0.41,0,0.87
8888,0,0,0,1001.4,3,1,0.41,0,0.88
8889,0,0,0,1001.4,3,1,0.41,0,0.89
8890,0,0,0,1001.4,3,1,0.41,0,0.9
8891,0,0,0,1001.4,3,1,0.41,0,0.91
8892,0,0,0,1001.4,3,1,0.41,0,0.92
8893,0,0,0,1001.3,3,1,0.41,0,0.93
8894,0,0,0,1001.3,3,1,0.41,0,0.94
8895,0,0,0,1001.3,3,1,0.41,0,0.95
8896,0,0,0,1001.3,3,1,0.41,0,0.96
8897,0,0,0,1001.3,3,1,0.41,0,0.97
8898,0,0,0,1001.3,3,1,0.41,0,0.98
8899,0,0,0,1001.3,3,1,0.41,0,0.99
8900,0,0,0,1001.3,3,1,0.41,0,1
8901,0,0,0,1001.2,3,1,0.41,0,1.01
8902,0,0,0,1001.2,3,1,0.41,0,1.02
8903,0,0,0,1001.2,3,1,0.41,0,1.03
8904,0,0,0,1001.2,3,1,0.41,0,1.04
8905,0,0,0,1001.2,3,1,0.41,0,1.05
8906,0,0,0,1001.2,3,1,0.41,0,1.06
8907,0,0,0,1001.2,3,1,0.41,0,1.07
8908,0,0,0,1001.2,3,1,0.41,0,1.08
8909,0,0,0,1001.1,3,1,0.41,0,1.09
8910,0,0,0,1001.1,3,1,0.41,0,1.1
8911,0,0,0,1001.1,3,1,0.41,0,1.11
8912,0,0,0,1001.1,3,1,0.41,0,1.12
8913,0,0,0,1001.1,3,1,0.41,0,1.13
8914,0,0,0,1001.1,3,1,0.41,0,1.14
8915,0,0,0,1001.1,3,1,0.41,0,1.15
8916,0,0,0,1001.1,3,1,0.41,0,1.16
8917,0,0,0,1001,3,1,0.41,0,1.17
8918,0,0,0,1001,3,1,0.41,0,1.18
8919,0,0,0,1001,3,1,0.41,0,1.19
8920,0,0,0,1001,3,1,0.41,0,1.2
8921,0,0,0,1001,3,1,0.41,0,1.21
8922,0,0,0,1001,3,1,0.41,0,1.22
8923,0,0,0,1001,3,1,0.41,0,1.23
8924,0,0,0,1001,3,1,0.41,0,1.24
8925,0,0,0,1000.9,3,1,0.41,0,1.25
8926,0,0,0,1000.9,3,1,0.41,0,1.26
8927,0,0,0,1000.9,3,1,0.41,0,1.27
8928,0,0,0,1000.9,3,1,0.41,0,1.28
8929,0,0,0,1000.9,3,1,0.41,0,1.29
8930,0,0,0,1000.9,3,1,0.41,0,1.3
8931,0,0,0,1000.9,3,1,0.41,0,1.31
8932,0,0,0,1000.9,3,1,0.41,0,1.32
8933,0,0,0,1000.8,3,1,0.41,0,1.33
8934,0,0,0,1000.8,3,1,0.41,0,1.34
8935,0,0,0,1000.8,3,1,0.41,0,1.35
8936,0,0,0,1000.8,3,1,0.41,0,1.36
8937,0,0,0,1000.8,3,1,0.41,0,1.37
8938,0,0,0,1000.8,3,1,0.41,0,1.38
8939,0,0,0,1000.8,3,1,0.41,0,1.39
8940,0,0,0,1000.8,3,1,0.41,0,1.4
8941,0,0,0,1000.7,3,1,0.41,0,1.41
8942,0,0,0,1000.7,3,1,0.41,0,1.42
8943,0,0,0,1000.7,3,1,0.41,0,1.43
8944,0,0,0,1000.7,3,1,0.41,0,1.44
8945,0,0,0,1000.7,3,1,0.41,0,1.45
8946,0,0,0,1000.7,3,1,0.41,0,1.46
8947,0,0,0,1000.7,3,1,0.41,0,1.47
8948,0,0,0,1000.7,3,1,0.41,0,1.48
8949,0,0,0,1000.6,3,1,0.41,0,1.49
8950,0,0,0,1000.6,3,1,0.41,0,1.5
8951,0,0,0,1000.6,3,1,0.41,0,1.51
8952,0,0,0,1000.6,3,1,0.41,0,1.52
8953,0,0,0,1000.6,3,1,0.41,0,1.53
8954,0,0,0,1000.6,3,1,0.41,0,1.54
8955,0,0,0,1000.6,3,1,0.41,0,1.55
8956,0,0,0,1000.6,3,1,0.41,0,1.56
8957,0,0,0,1000.5,3,1,0.41,0,1.57
8958,0,0,0,1000.5,3,1,0.41,0,1.58
8959,0,0,0,1000.5,3,1,0.41,0,1.59
8960,0,0,0,1000.5,3,1,0.41,0,1.6
8961,0,0,0,1000.5,3,1,0.41,0,1.61
8962,0,0,0,1000.5,3,1,0.41,0,1.62
8963,0,0,0,1000.5,3,1,0.41,0,1.63
8964,0,0,0,1000.5,3,1,0.41,0,1.64
8965,0,0,0,1000.4,3,1,0.41,0,1.65
8966,0,0,0,1000.4,3,1,0.41,0,1.66
8967,0,0,0,1000.4,3,1,0.41,0,1.67
8968,0,0,0,1000.4,3,1,0.41,0,1.68
8969,0,0,0,1000.4,3,1,0.41,0,1.69
8970,0,0,0,1000.4,3,1,0.41,0,1.7
8971,0,0,0,1000.4,3,1,0.41,0,1.71
8972,0,0,0,1000.4,3,1,0.41,0,1.72
8973,0,0,0,1000.3,3,1,0.41,0,1.73
8974,0,0,0,1000.3,3,1,0.41,0,1.74
8975,0,0,0,1000.3,3,1,0.41,0,1.75
8976,0,0,0,1000.3,3,1,0.41,0,1.76
8977,0,0,0,1000.3,3,1,0.41,0,1.77
8978,0,0,0,1000.3,3,1,0.41,0,1.78
8979,0,0,0,1000.3,3,1,0.41,0,1.79
8980,0,0,0,1000.3,3,1,0.41,0,1.8
8981,0,0,0,1000.2,3,1,0.41,0,1.81
8982,0,0,0,1000.2,3,1,0.41,0,1.82
8983,0,0,0,1000.2,3,1,0.41,0,1.83
8984,0,0,0,1000.2,3,1,0.41,0,1.84
8985,0,0,0,1000.2,3,1,0.41,0,1.85
8986,0,0,0,1000.2,3,1,0.41,0,1.86
8987,0,0,0,1000.2,3,1,0.41,0,1.87
8988,0,0,0,1000.2,3,1,0.41,0,1.88
8989,0,0,0,1000.1,3,1,0.41,0,1.89
8990,0,0,0,1000.1,3,1,0.41,0,1.9
8991,0,0,0,1000.1,3,1,0.41,0,1.91
8992,0,0,0,1000.1,3,1,0.41,0,1.92
